text,intent,label
check estimated time of arrival of order {{Order Number}},track_order,0
what do i have to do to reset my user account key,recover_password,1
I don't know how to get the bill #85632,get_invoice,0
I want to update my address,change_shipping_address,1
help me speaking with damn customer service,contact_customer_service,0
"I have to see the early termination fees, help me",check_cancellation_fee,0
reimbursing {{Refund Amount}} dollars,get_refund,1
how can I check your available payment modalities?,check_payment_methods,0
uhave an adress to submit feedback about ur products,review,0
I want help to set a delivery address up,set_up_shipping_address,1
want assistance to notify of an issue with sign-up,registration_problems,0
what do I need to do to demand my money back?,get_refund,1
where to see if there are any updates on the refund?,track_refund,0
I do not know what to do to set my shipping address up,set_up_shipping_address,1
changing information on gold account,edit_account,1
can I place an order from {{Delivery Country}}?,delivery_options,0
i expect a reimbursxement of {{Currency Symbol}}{{Refund Amount}},track_refund,0
help me add an item to purchase {{Order Number}},change_order,1
information about the removal of a pro account,delete_account,1
download bill #37777,get_invoice,0
I am waiting for a rebate of {{Currency Symbol}}{{Refund Amount}},track_refund,0
help writing a review for your company,review,0
"I submitted a wrong address by mistake, could I update it?",change_shipping_address,1
i do not know how to change a product of order {{Order Number}},change_order,1
i want assistanec to list ur payment options,check_payment_methods,0
i need assiostance cancelling order {{Order Number}},cancel_order,1
how to check the current status of the reimbursement?,track_refund,0
want help to see in which cases can I request reimbursements,check_refund_policy,0
I don't know what I need to do to chat with a person,contact_human_agent,0
how to see what delivery options you offer?,delivery_options,0
I want help to check how soon can I expect my product,delivery_period,0
show me in which situations can I ask to be reimbursed,check_refund_policy,0
i want help leaving a comment about ur company,review,0
i need assistance to check the accepted payment modalities,check_payment_methods,0
see what hours I can call customer assistance,contact_customer_service,0
could I check the goddamn status of the refund?,track_refund,0
I would like to check the current status of my compensation,track_refund,0
"I have to check my reimbursement status, how could I do it?",track_refund,0
I don't know wat I have to do to download my bill #00108,get_invoice,0
assistance informing of an issue with registrations,registration_problems,0
assistance to talk with bloody customer supprt,contact_customer_service,0
can uhelp me getting reimbursements of my money,get_refund,1
where can I receive your company newsletter?,newsletter_subscription,0
assistnace cancelling order {{Order Number}},cancel_order,1
I want support modifying the address,change_shipping_address,1
need help to list your available payment modalities,check_payment_methods,0
i do not know what to do to inform of problems with payments,payment_issue,1
I do not know how  I can reset my access key,recover_password,1
"I have got to close the platinum account, help me",delete_account,1
assistance with canceling purchase {{Order Number}},cancel_order,1
new standard acount for wife,create_account,1
"I want to see when will my product arrive, how can I do it?",delivery_period,0
help me to switch several articles of order {{Order Number}},change_order,1
can you help me see the current status of the rebate?,track_refund,0
want help to check the eta of purchase {{Order Number}},track_order,0
help me see what hours I can reach customer support,contact_customer_service,0
i have to see the eta of order {{Order Number}},track_order,0
can i check in which cases can i request reimbursements,check_refund_policy,0
help canceling purchase {{Order Number}},cancel_order,1
acn you help me changing something of purchase {{Order Number}}?,change_order,1
assistance leaving a bloody opinion about a product,review,0
how do i delete a product from order {{Order Number}},change_order,1
notify of issues with online registration,registration_problems,0
get invoice from nine months ago,get_invoice,0
i have got to make an consumer claim against ur business,complaint,0
how do I see how soon can I expect the goddamn product?,delivery_period,0
"I have to subscribe to the newsletter, how do I do it?",newsletter_subscription,0
is it posible to unsubscribe to your newsletter?,newsletter_subscription,0
i aint registered yet help me opening an {{Account Type}} account,create_account,1
